Date,Time,X,Y   S,peed  Te,mperature,Diameter,EnergyA,EnergyB
12/6/2021,08:30.7,-17.07,32.75,176,3531,18,1237166,1004858.3
12/6/2021,08:30.8,-17.07,32.75,154,2986,27,1134811.7,1154983.8
12/6/2021,08:30.8,-17.07,32.75,146,3569,11,507753.1,398613.6
12/6/2021,08:30.8,-17.07,32.75,169,3229,49,5931868.6,5444424.7
12/6/2021,08:30.8,-17.07,32.75,133,2996,25,1003308.8,1061379.3
12/6/2021,08:30.9,-17.07,32.75,234,3809,20,2135473.3,1589098.8
12/6/2021,08:30.9,-17.07,32.75,157,3673,14,906856.4,740913.3
12/6/2021,08:30.9,-17.07,32.75,163,3098,16,523984.1,495346.6
12/6/2021,08:30.9,-17.07,32.75,166,3303,21,1227811.1,1109900.6
12/6/2021,08:31.0,-17.07,32.75,196,3419,26,2205017.6,1943146.8
12/6/2021,08:31.0,-17.07,32.75,240,3894,13,1021068.8,719693.5
12/6/2021,08:31.0,-17.07,32.75,173,3428,18,1111880,949415.3
12/6/2021,08:31.5,-17.07,32.75,149,3390,41,5020984.6,4450705.8
12/6/2021,08:31.5,-17.07,32.75,201,3440,38,4732625.1,4080109.6
12/6/2021,08:31.8,-17.07,32.75,192,3207,19,828857.6,755485.7
12/6/2021,08:31.9,-17.07,32.75,184,3552,13,621038.3,519405.8
12/6/2021,08:31.9,-17.07,32.75,173,3372,21,1436743.1,1195960.9
12/6/2021,08:31.2,-17.07,32.75,206,3633,19,1489298,1201324.1
12/6/2021,08:31.2,-17.07,32.75,146,3060,27,1324981.1,1274154.4
12/6/2021,08:31.2,-17.07,32.75,154,3245,55,7639524.5,6993596.3
12/6/2021,08:31.3,-17.07,32.75,184,3217,17,724911.4,658127.7
12/6/2021,08:31.3,-17.07,32.75,137,3080,44,3785830.4,3657757.6
12/6/2021,08:31.3,-17.07,32.75,133,2711,38,1383199.3,1545944.2
12/6/2021,08:31.4,-17.07,32.75,163,3314,17,807297.2,722108.4
12/6/2021,08:31.4,-17.07,32.75,146,2854,60,4571462.5,4827864.5
12/6/2021,08:31.4,-17.07,32.75,196,3126,41,3473142.6,3339807.8
12/6/2021,08:31.4,-17.07,32.75,227,3319,41,4811003.1,4274956.9
12/6/2021,08:31.5,-17.07,32.75,146,3131,28,1684728.5,1551282.8
12/6/2021,08:31.5,-17.07,32.75,201,3340,34,3252964.7,2922539
12/6/2021,08:31.5,-17.07,32.75,127,2872,33,1427272.4,1495416.5
12/6/2021,08:31.6,-17.07,32.75,180,3500,19,1291061.4,1074957.4
12/6/2021,08:31.6,-17.07,32.75,137,3082,20,719709,722094.2
12/6/2021,08:31.6,-17.07,32.75,61,3286,19,1078912.8,907480.9
12/6/2021,08:31.6,-17.07,32.75,152,3224,15,556232.9,497805
12/6/2021,08:31.7,-17.07,32.75,201,3189,37,3151959.1,2912190.7
12/6/2021,08:31.7,-17.07,32.75,166,3174,28,1716421.2,1586847.8
12/6/2021,08:31.7,-17.07,32.75,279,3049,40,2992527.1,2839787.1
12/6/2021,08:31.7,-17.07,32.75,131,3148,24,1168898.8,1127301.1
12/6/2021,08:31.8,-17.07,32.75,144,3341,21,1247526.6,1085436.3
12/6/2021,08:31.8,-17.07,32.75,309,3556,21,1884323.6,1469323.6
12/6/2021,08:31.8,-17.07,32.75,201,3337,17,818744.9,732799.4
12/6/2021,08:31.8,-17.07,32.75,55,3264,25,1512074.8,1413310.5
12/6/2021,08:31.9,-17.07,32.75,67,3227,17,717676.7,680591.9
12/6/2021,08:31.9,-17.07,32.75,184,3079,36,2391732.6,2342169.7
12/6/2021,08:31.9,-17.07,32.75,180,3604,19,1577294.4,1274555
12/6/2021,08:31.9,-17.07,32.75,166,3409,18,1044466.4,854751.4
12/6/2021,08:31.9,-17.07,32.75,176,3123,10,222659.3,210269.4
12/6/2021,08:32.0,-17.07,32.75,154,3042,23,986432,935086.3
12/6/2021,08:32.3,-17.07,32.75,176,3118,31,1896098.9,1835639.4
12/6/2021,08:32.5,-17.07,32.75,125,2995,26,1095910.9,1123496
12/6/2021,08:32.6,-17.07,32.75,160,3367,21,1388351.1,1190094.6
12/6/2021,08:32.1,-17.07,32.75,173,3314,19,1024675.2,918930.3
12/6/2021,08:32.1,-17.07,32.75,133,3254,39,3804197.4,3466848.4
12/6/2021,08:32.1,-17.07,32.75,169,3228,17,709660.7,622419.9
12/6/2021,08:32.2,-17.07,32.75,196,3548,18,1300749.3,1069309.1
12/6/2021,08:32.3,-17.07,32.75,139,2378,31,437380.8,572223
12/6/2021,08:32.3,-17.07,32.75,157,3213,25,1393760.8,1320980.4
12/6/2021,08:32.3,-17.07,32.75,173,3218,27,1704923.9,1557458
12/6/2021,08:32.3,-17.07,32.75,211,3542,17,1149819.7,917601.5
12/6/2021,08:32.3,-17.07,32.75,201,4008,10,720256.4,524705.1
12/6/2021,08:32.4,-17.07,32.75,108,3358,17,890491.7,749344.5
12/6/2021,08:32.4,-17.07,32.75,206,3567,17,1099741.6,919900.6
12/6/2021,08:32.4,-17.07,32.75,206,3483,14,675774.7,568918.4
12/6/2021,08:32.4,-17.07,32.75,173,3451,15,688221.8,626416.6
12/6/2021,08:32.5,-17.07,32.75,262,3141,36,2664135.6,2531081.3
12/6/2021,08:32.5,-17.07,32.75,169,3283,26,1727260.1,1570756
12/6/2021,08:32.5,-17.07,32.75,154,3098,24,1174828.6,1136668.3
12/6/2021,08:32.5,-17.07,32.75,169,3193,26,1605505.3,1467800
12/6/2021,08:32.6,-17.07,32.75,166,3408,21,1468432.5,1263929.2
12/6/2021,08:32.6,-17.07,32.75,157,3076,18,637338.7,619963.3
12/6/2021,08:32.6,-17.07,32.75,184,3106,30,1794176.7,1741572.8
12/6/2021,08:32.6,-17.07,32.75,163,3443,20,1281004.5,1157751.3
12/6/2021,08:32.7,-17.07,32.75,137,2981,59,5715338.8,5735199.1
12/6/2021,08:32.7,-17.07,32.75,166,3112,27,1446195.1,1412232.2
12/6/2021,08:32.7,-17.07,32.75,206,3271,22,1169593.6,1119595.4
12/6/2021,08:32.7,-17.07,32.75,152,3025,38,2490833.7,2439055.7
12/6/2021,08:32.7,-17.07,32.75,192,3056,32,1891008,1845018.4
12/6/2021,08:32.8,-17.07,32.75,160,3270,23,1422849.2,1235794.8
12/6/2021,08:32.8,-17.07,32.75,160,3020,19,611754.5,601705.3
12/6/2021,08:32.8,-17.07,32.75,192,3554,18,1310820.2,1037781.1
12/6/2021,08:32.8,-17.07,32.75,169,3196,29,1928483.2,1753466.8
12/6/2021,08:32.9,-17.07,32.75,163,3312,30,2544731.2,2256438.4
12/6/2021,08:32.9,-17.07,32.75,196,3713,17,1305501.5,1048909.1
12/6/2021,08:32.9,-17.07,32.75,211,3595,15,890136.1,719935.9
12/6/2021,08:32.9,-17.07,32.75,160,3158,30,2025129.3,1878343.9
12/6/2021,08:33.0,-17.07,32.75,142,3355,16,739127.6,633539.1
12/6/2021,08:33.0,-17.07,32.75,201,3406,22,1583286.7,1384958.2
12/6/2021,08:33.0,-17.07,32.75,163,3673,13,745018.7,590743.3
12/6/2021,08:33.0,-17.07,32.75,188,3162,23,1164830.1,1132063
12/6/2021,08:33.0,-17.07,32.75,70,3395,23,1644137.5,1391135
12/6/2021,08:33.2,-17.07,32.75,169,3410,18,1021129.4,889270.6
12/6/2021,08:33.3,-17.07,32.75,176,3293,16,620555.7,610627.3
12/6/2021,08:33.8,-17.07,32.75,169,3150,28,1648527.4,1552584.9
12/6/2021,08:33.9,-17.07,32.75,206,2864,56,4106912.8,4273768.2
12/6/2021,08:33.1,-17.07,32.75,139,3063,43,3327413,3324993.7
12/6/2021,08:33.2,-17.07,32.75,142,3323,16,696791.9,618900.3
12/6/2021,08:33.2,-17.07,32.75,166,3259,22,1276954.8,1147854.1
12/6/2021,08:33.3,-17.07,32.75,184,3196,17,693134,626889.9
12/6/2021,08:33.3,-17.07,32.75,180,4399,5,301121.8,188250
12/6/2021,08:33.3,-17.07,32.75,135,3293,26,1877539.3,1673296.8
12/6/2021,08:33.4,-17.07,32.75,216,3450,27,2337883.8,2081748.6
12/6/2021,08:33.4,-17.07,32.75,222,2800,21,504195.9,551125.5
12/6/2021,08:33.4,-17.07,32.75,176,3452,24,1817567.1,1620117.8
12/6/2021,08:33.4,-17.07,32.75,201,3294,40,4263066.7,3915555.2
12/6/2021,08:33.4,-17.07,32.75,169,3351,32,3077454.5,2645059.3
12/6/2021,08:33.4,-17.07,32.75,65,3721,9,387586.6,293783.6
12/6/2021,08:33.4,-17.07,32.75,166,3497,21,1734112.1,1328196.7
12/6/2021,08:33.5,-17.07,32.75,160,3315,20,1026261.4,963392.7
12/6/2021,08:33.5,-17.07,32.75,188,3505,17,971059.5,864723.3
12/6/2021,08:33.5,-17.07,32.75,180,3348,26,1895780.7,1684610.7
12/6/2021,08:33.6,-17.07,32.75,96,3542,22,1921093.8,1554347.5
12/6/2021,08:33.7,-17.07,32.75,166,3215,35,2947134.1,2657070
12/6/2021,08:33.7,-17.07,32.75,176,3110,19,726394.7,666944.5
12/6/2021,08:33.7,-17.07,32.75,154,3388,14,634170.4,518592.9
12/6/2021,08:33.7,-17.07,32.75,157,3355,38,4293643,3715496.2
12/6/2021,08:33.7,-17.07,32.75,146,3080,20,696454.6,711154.8
12/6/2021,08:33.8,-17.07,32.75,62,3068,25,1137565.4,1131472.4
12/6/2021,08:33.8,-17.07,32.75,93,3217,20,928668.7,869900.5
12/6/2021,08:33.8,-17.07,32.75,173,3242,32,2527798.2,2374547.6
12/6/2021,08:33.8,-17.07,32.75,180,3074,62,7129749.7,7030602.6
12/6/2021,08:33.9,-17.07,32.75,196,3380,18,896370.5,850180.7
12/6/2021,08:33.9,-17.07,32.75,192,3257,29,2086088,1892824.1
12/6/2021,08:33.9,-17.07,32.75,137,3235,24,1419096.1,1293316.5
12/6/2021,08:33.9,-17.07,32.75,169,2975,21,658962.5,714769.2
12/6/2021,08:33.9,-17.07,32.75,137,3025,51,4399182.4,4427499.5
12/6/2021,08:34.0,-17.07,32.75,166,3239,17,668059.2,624403.1
12/6/2021,08:34.0,-17.07,32.75,88,3077,37,2565660.3,2538488.5
12/6/2021,08:34.2,-17.07,32.75,63,3457,19,1212817.5,1064986.6
12/6/2021,08:34.5,-17.07,32.75,146,3341,27,2113336.1,1841625.1
12/6/2021,08:34.1,-17.07,32.75,53,3260,19,971021.2,841753.9
12/6/2021,08:34.1,-17.07,32.75,247,3815,18,1769330,1266871.6
12/6/2021,08:34.1,-17.07,32.75,160,3101,25,1257269.7,1222402.7
12/6/2021,08:34.2,-17.07,32.75,149,3177,27,1663096.3,1551764.3
12/6/2021,08:34.2,-17.07,32.75,227,3015,25,1088203.1,1063962.6
12/6/2021,08:34.2,-17.07,32.75,154,3220,26,1578793.6,1490920.2
12/6/2021,08:34.3,-17.07,32.75,90,3381,18,966067.7,829125.4
12/6/2021,08:34.3,-17.07,32.75,184,3300,23,1422398,1269075.9
12/6/2021,08:34.3,-17.07,32.75,180,3269,20,1060045.9,978436.4
12/6/2021,08:34.3,-17.07,32.75,196,3589,14,828075.5,635339
12/6/2021,08:34.3,-17.07,32.75,184,3301,25,1668492.8,1480960.6
12/6/2021,08:34.4,-17.07,32.75,188,3213,23,1198053,1137053.9
12/6/2021,08:34.5,-17.07,32.75,157,3036,22,866435.2,863083.6
12/6/2021,08:34.5,-17.07,32.75,137,3333,26,2024630.8,1727956
12/6/2021,08:34.5,-17.07,32.75,206,3526,14,731170.5,640072.2
12/6/2021,08:34.5,-17.07,32.75,160,3154,26,1496908.9,1429925.2
12/6/2021,08:34.5,-17.07,32.75,56,3076,18,610298.6,609048
12/6/2021,08:34.5,-17.07,32.75,50,3433,23,1876610,1506834.5
12/6/2021,08:34.5,-17.07,32.75,104,3438,17,1035654.3,846478.8
12/6/2021,08:34.6,-17.07,32.75,160,3118,39,3142526.2,2904197.6
12/6/2021,08:34.6,-17.07,32.75,184,3044,42,3169640.8,3111288.6
12/6/2021,08:34.6,-17.07,32.75,154,3184,22,1055521.2,1013784.3
12/6/2021,08:34.7,-17.07,32.75,196,3881,13,950876,707973.3
12/6/2021,08:34.7,-17.07,32.75,176,3557,13,627891,517552.9
12/6/2021,08:34.7,-17.07,32.75,176,3060,17,503137.1,510589
12/6/2021,08:34.8,-17.07,32.75,169,3300,29,2328899.7,2099525.9
12/6/2021,08:34.8,-17.07,32.75,152,3290,20,1071220.4,998206
12/6/2021,08:34.8,-17.07,32.75,184,3025,23,893741.9,893846.1
12/6/2021,08:34.8,-17.07,32.75,70,2458,37,685588.5,953421.7
12/6/2021,08:34.9,-17.07,32.75,154,3176,30,1950641.4,1825421.1
12/6/2021,08:34.9,-17.07,32.75,139,3071,39,2753130.4,2718730.8
12/6/2021,08:34.9,-17.07,32.75,188,3746,13,839841.4,616662.5
12/6/2021,08:34.9,-17.07,32.75,192,3126,28,1659842.6,1562694.3
12/6/2021,08:35.0,-17.07,32.75,160,3308,54,8200459.5,7260145.3
12/6/2021,08:35.2,-17.07,32.75,149,3053,40,2807783.1,2843247.9
12/6/2021,08:35.2,-17.07,32.75,192,3294,22,1363367.2,1175132.7
12/6/2021,08:35.6,-17.07,32.75,169,3140,22,983479.3,934011.8
12/6/2021,08:35.9,-17.07,32.75,201,3592,16,1045879.5,860617.6
12/6/2021,08:35.9,-17.07,32.75,160,3166,35,2722215.2,2561696.3
12/6/2021,08:35.1,-17.07,32.75,127,3341,24,1693314.9,1515880.1
12/6/2021,08:35.1,-17.07,32.75,184,3415,18,989445.6,876168.9
12/6/2021,08:35.2,-17.07,32.75,139,3282,22,1283566.9,1192083.2
12/6/2021,08:35.2,-17.07,32.75,114,4008,14,1290175.4,882472.7
12/6/2021,08:35.2,-17.07,32.75,169,3330,24,1618593.5,1474837.4
12/6/2021,08:35.3,-17.07,32.75,135,3352,15,632441.1,573741.2
12/6/2021,08:35.3,-17.07,32.75,63,3956,18,1916607.4,1483128.3
12/6/2021,08:35.3,-17.07,32.75,139,3584,11,493966.6,401254.8
12/6/2021,08:35.3,-17.07,32.75,146,3191,35,2719245.1,2569411.4
12/6/2021,08:35.4,-17.07,32.75,163,3256,18,805853.8,708419.9
12/6/2021,08:35.4,-17.07,32.75,142,3130,29,1769280.2,1691534.3
12/6/2021,08:35.5,-17.07,32.75,82,3230,19,868954,782249.8
12/6/2021,08:35.5,-17.07,32.75,163,2953,20,580761,607585.2
12/6/2021,08:35.5,-17.07,32.75,137,3057,28,1424054.8,1424634.1
12/6/2021,08:35.5,-17.07,32.75,54,3534,17,1190660.9,939511.5
12/6/2021,08:35.5,-17.07,32.75,184,3629,9,341901.7,301297
12/6/2021,08:35.6,-17.07,32.75,144,3175,27,1619766.9,1504010.8
12/6/2021,08:35.6,-17.07,32.75,137,3361,36,3722658.7,3297783.7
12/6/2021,08:35.6,-17.07,32.75,169,3056,32,1836012,1791189.5
12/6/2021,08:35.7,-17.07,32.75,135,2594,32,818534.6,915830.5
12/6/2021,08:35.7,-17.07,32.75,152,3094,24,1084141.6,1056386
12/6/2021,08:35.7,-17.07,32.75,137,3006,43,3138629.6,3037827.4
12/6/2021,08:35.7,-17.07,32.75,160,3248,21,1071538.5,983125.9
12/6/2021,08:35.8,-17.07,32.75,142,3167,32,2247505.2,2086490.1
12/6/2021,08:35.8,-17.07,32.75,184,3616,22,1959027.1,1601062
12/6/2021,08:35.8,-17.07,32.75,154,3227,21,1127021.4,1006392.6
12/6/2021,08:35.8,-17.07,32.75,211,3856,14,1004954.3,781993.9
12/6/2021,08:35.8,-17.07,32.75,117,2795,43,2082170.3,2299701.6
12/6/2021,08:35.8,-17.07,32.75,176,2905,9,125385.4,119253.8
12/6/2021,08:35.8,-17.07,32.75,163,3224,46,5210821.7,4636024.2
12/6/2021,08:35.9,-17.07,32.75,173,3234,18,772927.6,694467.9
12/6/2021,08:35.9,-17.07,32.75,137,3196,35,2807114.9,2608374.6
12/6/2021,08:35.9,-17.07,32.75,123,2876,32,1324872.1,1447590.4
12/6/2021,08:36.0,-17.07,32.75,154,3207,24,1344976.2,1304678.6
12/6/2021,08:36.0,-17.07,32.75,201,4238,9,629416.5,433964.9
12/6/2021,08:36.0,-17.07,32.75,188,3226,50,5998853.4,5558848.7
12/6/2021,08:36.0,-17.07,32.75,142,3126,24,1174027.5,1156851.3
12/6/2021,08:36.2,-17.07,32.75,173,3394,17,891725.1,815195.7
12/6/2021,08:36.3,-17.07,32.75,163,2917,29,1210195,1239512.9
12/6/2021,08:36.5,-17.07,32.75,160,3389,15,746782.4,615272.7
12/6/2021,08:36.5,-17.07,32.75,139,3118,54,5927363,5656379.4
12/6/2021,08:36.6,-17.07,32.75,157,3337,13,459633.4,398543.6
12/6/2021,08:36.6,-17.07,32.75,192,3053,26,1246668.9,1235858.3
12/6/2021,08:36.1,-17.07,32.75,169,3254,17,752397.3,686350
12/6/2021,08:36.2,-17.07,32.75,142,3229,38,3375574.7,3143995.3
12/6/2021,08:36.2,-17.07,32.75,196,2077,32,188409.5,303565.9
12/6/2021,08:36.2,-17.07,32.75,160,3083,32,1912860.3,1880156.3
12/6/2021,08:36.2,-17.07,32.75,184,3343,10,301476.4,272810.8
12/6/2021,08:36.2,-17.07,32.75,160,3333,19,1051169.6,940206.3
12/6/2021,08:36.3,-17.07,32.75,201,3867,16,1510309.8,1097505.1
12/6/2021,08:36.3,-17.07,32.75,196,3043,22,808867.7,842288
12/6/2021,08:36.3,-17.07,32.75,188,3191,18,770732.6,666555.2
12/6/2021,08:36.3,-17.07,32.75,216,3487,22,1684985.5,1455014.1
12/6/2021,08:36.4,-17.07,32.75,192,3174,45,4695191.7,4270966.4
12/6/2021,08:36.4,-17.07,32.75,166,3190,34,2540056.4,2414279.3
12/6/2021,08:36.4,-17.07,32.75,71,3162,21,862002.1,898386
12/6/2021,08:36.4,-17.07,32.75,163,2816,20,471179.5,515981.1
12/6/2021,08:36.5,-17.07,32.75,192,3501,15,840541,661131.3
12/6/2021,08:36.5,-17.07,32.75,166,3347,28,2456763.7,2070789.4
12/6/2021,08:36.5,-17.07,32.75,154,3276,26,1811879.9,1581828.4
12/6/2021,08:36.5,-17.07,32.75,160,3396,19,1083623.9,973194.7
12/6/2021,08:36.5,-17.07,32.75,201,4229,9,647600.3,428385
12/6/2021,08:36.6,-17.07,32.75,211,3761,16,1239166.2,952040.9
12/6/2021,08:36.6,-17.07,32.75,188,3528,13,628050.4,534419
12/6/2021,08:36.6,-17.07,32.75,154,3464,21,1482379.5,1233345.5
12/6/2021,08:36.7,-17.07,32.75,166,3415,15,728295.7,617808.3
12/6/2021,08:36.7,-17.07,32.75,163,3438,14,678195.1,595853.1
12/6/2021,08:36.7,-17.07,32.75,163,3279,45,5294474.2,4718246.9
12/6/2021,08:36.7,-17.07,32.75,149,3366,26,1911315.2,1716761.1
12/6/2021,08:36.7,-17.07,32.75,152,3023,30,1519565,1551784.8
12/6/2021,08:36.8,-17.07,32.75,176,3632,16,1139695.6,904493.6
12/6/2021,08:36.8,-17.07,32.75,169,3756,13,791721.2,614527.9
12/6/2021,08:36.8,-17.07,32.75,180,3278,15,604117.9,552514
12/6/2021,08:36.8,-17.07,32.75,152,3387,20,1242561.3,1105170.4
12/6/2021,08:36.8,-17.07,32.75,180,3385,21,1346625,1155836.1
12/6/2021,08:36.8,-17.07,32.75,64,3496,17,997247.4,836213.4
12/6/2021,08:36.9,-17.07,32.75,131,3184,40,3545756.9,3354609.5
12/6/2021,08:36.9,-17.07,32.75,103,3547,21,1652043.8,1360185.2
12/6/2021,08:36.9,-17.07,32.75,137,3206,25,1414079.9,1306067.7
12/6/2021,08:36.9,-17.07,32.75,222,3519,18,1273494.1,1041913.3
12/6/2021,08:36.9,-17.07,32.75,146,3057,44,3504327.5,3455710.9
12/6/2021,08:37.0,-17.07,32.75,157,3230,32,2531641.7,2337168.9
12/6/2021,08:37.1,-17.07,32.75,180,3187,15,571867.6,479081.3
12/6/2021,08:37.5,-17.07,32.75,154,3109,43,3779161.2,3576766.2
12/6/2021,08:37.8,-17.07,32.75,160,3140,19,775505.9,742538.5
12/6/2021,08:37.1,-17.07,32.75,166,3234,18,822097.6,750528.9
12/6/2021,08:37.1,-17.07,32.75,176,3348,38,4175066.5,3669784.4
12/6/2021,08:37.1,-17.07,32.75,176,3147,14,425524.4,414375.3
12/6/2021,08:37.1,-17.07,32.75,139,3018,20,726568,716129
12/6/2021,08:37.2,-17.07,32.75,180,3290,26,1816005.8,1662657.8
12/6/2021,08:37.2,-17.07,32.75,127,3108,61,7652725.9,7240235.4
12/6/2021,08:37.2,-17.07,32.75,176,3428,18,1069483.9,867292.2
12/6/2021,08:37.2,-17.07,32.75,160,2989,44,3080566.1,3114751
12/6/2021,08:37.3,-17.07,32.75,188,3583,16,1068300.6,819029.1
12/6/2021,08:37.3,-17.07,32.75,163,3310,26,1740915.8,1611688.1
12/6/2021,08:37.3,-17.07,32.75,169,3349,32,2858373.2,2549983.7
12/6/2021,08:37.3,-17.07,32.75,166,3401,16,876797.3,725372.6
12/6/2021,08:37.4,-17.07,32.75,152,3227,36,3173766.6,2891384.1
12/6/2021,08:37.4,-17.07,32.75,157,3628,12,702126.2,523468.6
12/6/2021,08:37.4,-17.07,32.75,144,3194,37,2887982.8,2921908.5
12/6/2021,08:37.5,-17.07,32.75,142,3147,16,596243.4,533324.5
12/6/2021,08:37.5,-17.07,32.75,188,3461,19,1211391.7,1006513
12/6/2021,08:37.5,-17.07,32.75,188,3649,11,582295.3,459619.6
12/6/2021,08:37.5,-17.07,32.75,173,3824,14,1000699.1,767191.3
12/6/2021,08:37.5,-17.07,32.75,139,3182,15,526940.3,487667.8
12/6/2021,08:37.5,-17.07,32.75,152,3332,14,595660.9,515317.3
12/6/2021,08:37.5,-17.07,32.75,173,3660,12,645624,497864.6
12/6/2021,08:37.5,-17.07,32.75,154,3511,17,1153290,916654.9
12/6/2021,08:37.6,-17.07,32.75,176,3129,16,583863.9,537136.7
12/6/2021,08:37.6,-17.07,32.75,173,3101,38,2992639.4,2811381.5
12/6/2021,08:37.6,-17.07,32.75,157,3092,22,904041.8,872854.4
12/6/2021,08:37.7,-17.07,32.75,135,3048,27,1374722.6,1290835.2
12/6/2021,08:37.7,-17.07,32.75,173,2606,20,302738.8,357333.6
12/6/2021,08:37.7,-17.07,32.75,163,3322,19,1019338.9,895622.2
12/6/2021,08:37.7,-17.07,32.75,192,2831,22,591174.5,634614.9
12/6/2021,08:37.7,-17.07,32.75,149,2896,36,1862889.7,1908932.3
12/6/2021,08:37.7,-17.07,32.75,139,3215,20,911204.6,863750.1
12/6/2021,08:37.7,-17.07,32.75,53,3807,52,15146758.6,10808269.7
12/6/2021,08:37.8,-17.07,32.75,154,3082,27,1292579,1348207.7
12/6/2021,08:37.8,-17.07,32.75,184,3482,18,1195489.4,995402.1
12/6/2021,08:37.8,-17.07,32.75,166,3225,17,705453.8,610224.1
12/6/2021,08:37.9,-17.07,32.75,157,3199,17,617440.9,631154.3
12/6/2021,08:37.9,-17.07,32.75,180,3118,25,1172240.5,1174284.2
12/6/2021,08:37.9,-17.07,32.75,160,2960,33,1676266.7,1728824.3
12/6/2021,08:37.9,-17.07,32.75,160,3004,14,366004.8,348748.8
12/6/2021,08:38.3,-17.07,32.75,152,3418,21,1410161.6,1199479.4
12/6/2021,08:38.8,-17.07,32.75,139,3017,21,759736.8,757597.5
12/6/2021,08:38.9,-17.07,32.75,184,3236,33,2494144.2,2441543.7
12/6/2021,08:38.1,-17.07,32.75,201,2971,17,472069.1,476865.6
12/6/2021,08:38.2,-17.07,32.75,270,3585,24,2385153.3,1928377.5
12/6/2021,08:38.2,-17.07,32.75,154,3271,17,709516.1,644154
12/6/2021,08:38.2,-17.07,32.75,146,3043,46,3818535.9,3701017.1
12/6/2021,08:38.2,-17.07,32.75,149,3014,27,1249604.2,1239733.7
12/6/2021,08:38.3,-17.07,32.75,146,3206,47,5345065,4867110.8
12/6/2021,08:38.3,-17.07,32.75,184,2987,19,549926.1,569872.3
12/6/2021,08:38.3,-17.07,32.75,173,3249,18,801057.8,741076.4
12/6/2021,08:38.4,-17.07,32.75,196,2753,28,790054,875925
12/6/2021,08:38.4,-17.07,32.75,60,3393,11,406437.1,355828.3
12/6/2021,08:38.4,-17.07,32.75,144,2905,33,1554349.3,1629449.3
12/6/2021,08:38.4,-17.07,32.75,180,3119,28,1667856.4,1555644.4
12/6/2021,08:38.5,-17.07,32.75,176,3358,14,540065.3,497537.5
12/6/2021,08:38.5,-17.07,32.75,149,3381,22,1453879.5,1283428.7
12/6/2021,08:38.5,-17.07,32.75,135,2963,19,552617.5,594161.8
12/6/2021,08:38.5,-17.07,32.75,129,3296,31,2448615.4,2304434.1
12/6/2021,08:38.5,-17.07,32.75,166,3092,37,2686589.6,2582192.1
12/6/2021,08:38.5,-17.07,32.75,188,3409,17,900147.1,824490.6
12/6/2021,08:38.5,-17.07,32.75,163,2948,19,524372.8,543685.3
12/6/2021,08:38.5,-17.07,32.75,149,3112,19,686172.4,706492.2
12/6/2021,08:38.5,-17.07,32.75,201,3168,28,1802984.3,1640431.4
12/6/2021,08:38.6,-17.07,32.75,76,3410,18,1054738.2,935473.6
12/6/2021,08:38.6,-17.07,32.75,160,3545,10,354961.8,306540.8
12/6/2021,08:38.7,-17.07,32.75,169,3025,21,785999.1,759437.3
12/6/2021,08:38.8,-17.07,32.75,169,3542,17,1147763.9,956198.9
12/6/2021,08:38.8,-17.07,32.75,139,3205,23,1240909.1,1146027.1
12/6/2021,08:38.8,-17.07,32.75,152,3259,22,1274765,1104850.5
12/6/2021,08:38.8,-17.07,32.75,188,3533,20,1413286.4,1200819.5
12/6/2021,08:38.8,-17.07,32.75,196,3220,17,698655.2,654069
12/6/2021,08:38.8,-17.07,32.75,176,3124,23,1070439.6,1064663.4
12/6/2021,08:38.8,-17.07,32.75,135,3832,17,1648394.6,1271192.8
12/6/2021,08:38.8,-17.07,32.75,131,3273,29,2242931,2011238.3
12/6/2021,08:38.8,-17.07,32.75,146,2926,53,4054910.5,4209302.2
12/6/2021,08:38.8,-17.07,32.75,61,3221,19,916358.1,800639.1
12/6/2021,08:38.9,-17.07,32.75,163,3059,72,9204239.1,9244082.9
12/6/2021,08:38.9,-17.07,32.75,196,3137,38,3065781,2909269.7
12/6/2021,08:39.0,-17.07,32.75,176,3343,17,795998.4,718406.6
12/6/2021,08:39.0,-17.07,32.75,180,3277,20,1047758.2,973001.5
12/6/2021,08:39.3,-17.07,32.75,54,3271,19,1021867.8,817956.6
12/6/2021,08:39.3,-17.07,32.75,184,3688,13,746252.5,578711.9
12/6/2021,08:39.9,-17.07,32.75,142,3020,23,873002.6,904486.7
12/6/2021,08:39.2,-17.07,32.75,152,2480,15,133069.7,166909.1
12/6/2021,08:39.2,-17.07,32.75,142,3371,20,1250482.4,1053435
12/6/2021,08:39.2,-17.07,32.75,180,3856,9,453043.3,346596
12/6/2021,08:39.2,-17.07,32.75,157,3222,40,3711611.2,3543645.3
12/6/2021,08:39.3,-17.07,32.75,142,2456,30,489811.6,627090.7
12/6/2021,08:39.3,-17.07,32.75,184,3522,21,1624069.9,1311151.2
12/6/2021,08:39.3,-17.07,32.75,222,3811,10,502875,385567.6
12/6/2021,08:39.4,-17.07,32.75,166,3395,20,1178550,1054563.4
12/6/2021,08:39.4,-17.07,32.75,192,3316,25,1628176.7,1486742.4
12/6/2021,08:39.4,-17.07,32.75,144,2781,42,1856318.7,2124727.7
12/6/2021,08:39.4,-17.07,32.75,169,3135,17,574992.4,546258
12/6/2021,08:39.5,-17.07,32.75,142,3384,19,1139574.3,993427.1
12/6/2021,08:39.5,-17.07,32.75,166,3552,12,632311.8,488028.6
